State,County,FIPS,Total Population,Citizen Voting-Age Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural
Tennessee,Moore,47127,6314,0,93.63319607,3.515996199,0.316756414,0.427621159,51.01362053,30.72537219,21.80867913,49496,5.757970072000001,13.88589882,82.77717976,99.87425338
New Mexico,Guadalupe,35019,4469,3520,19.31080779,1.275453122,77.46699485,1.924367868,41.77668382,32.93801745,21.59319758,26692,0.313234143,24.0864799,86.14494519,44.07936847
Michigan,St. Clair,26147,160069,0,91.51178554,2.115962491,3.1598872989999998,2.741942537,50.39451736,35.43471878,16.65531739,50930,9.139874365,10.48574115,82.40945516,38.64573111
North Dakota,Benson,38005,6802,0,41.50249926,0.0,2.440458689,0.470449868,48.66215819,49.117906500000004,12.29050279,41530,6.093328191,15.02201502,85.003885,100.0
New York,Oswego,36075,120513,93420,94.47113589,0.7617435459999999,2.380656029,1.8919120759999999,49.89420229,39.57498361,14.26651067,49571,9.144660412999999,13.45993088,81.96733584,61.75466182
Indiana,Boone,18011,61884,0,92.08519165,1.304052744,2.590330295,3.5954366230000003,50.56234245,39.53364359,12.65432099,72774,3.288526899,6.836872467999999,55.48545477,34.40501412
Virginia,Montgomery,51121,97227,76220,84.21323295,4.128482829,3.019737316,8.452384626,48.19957419,52.87317309,11.031915,49712,4.6401243910000005,8.659851301,53.98698885,24.92584117
Texas,McCulloch,48307,8242,6045,63.16428051,2.390196554,30.95122543,4.841057996,49.25988838,36.22907061,21.65736472,40784,4.156610351,22.52360515,83.93133047,35.32536521
Wisconsin,St. Croix,55109,86726,0,94.42035837,0.7852316490000001,2.180430321,2.453704771,50.06457118,38.5432281,12.20971796,73743,4.081464888,4.24295866,66.60096478,53.168533999999994
Texas,Morris,48343,12653,9450,65.62870466,24.07334229,8.756816565,3.5011459730000003,52.03509049,36.2048526,19.79767644,37902,12.90322581,13.13942961,83.52195564,78.42121540000001
New York,Broome,36007,197381,0,84.51421363,4.874835977,3.857514148,6.574087678,50.86102512,39.54382641,17.5862925,47744,7.423662926,9.796456177,72.24235274,26.05682951
Nebraska,Nemaha,31127,7101,5590,94.39515561,1.563160118,2.506689199,0.8871989859999999,50.83791015,41.4307844,18.12420786,52736,6.51371308,5.623100303999999,71.1897525,52.06953642
Virginia,Nottoway,51135,15641,0,55.01566396,38.84022761,3.823284956,6.003452465,45.76433732,35.40694329,18.29166933,36849,8.258642766,25.07720254,84.75930972,52.34340503
Texas,Galveston,48167,314485,220485,58.28036313,12.76372482,23.55629044,9.669777573,50.62689794,40.04928693,12.79234304,63064,7.215638006,12.43100265,71.07181464,6.149827159
Pennsylvania,Wayne,42127,51307,0,91.04605609,3.223731655,4.054027716,2.927475783,46.85715399,30.02904087,20.68333756,50595,7.443422914,10.12165703,79.48691344,88.09397599
Texas,Victoria,48469,90989,0,46.02973986,5.677609381,45.46923254,6.338128785,50.95890712,42.43260174,14.61495346,54697,5.465934066,16.37221664,81.15235872,26.62657127
Texas,Hartley,48205,5966,0,62.82266175,8.21320818,25.39389876,9.319477037,39.72510895,33.70767684,14.69996648,64614,1.6032982130000002,17.91146425,79.9091941,57.25833058
Nebraska,Garfield,31071,1968,0,96.90040649999999,0.152439024,2.083333333,0.203252033,50.10162602,32.26626016,26.880081300000004,45227,2.9629629630000003,5.740609497,81.50248051,100.0
Tennessee,Marion,47115,28363,22160,92.24341572,1.741705743,1.66061418,1.029510277,51.19345626,34.5591087,18.24560166,41477,6.546184739,21.68811881,87.65346535,77.01597195
Wyoming,Carbon,56007,15696,11335,77.92431193,1.24235474,17.64780836,5.198776758,45.83970438,39.18195719,13.77420999,56972,4.141937113,9.579879427,79.68161266,41.630469
Ohio,Hancock,39063,75672,0,89.93947563,1.354530077,5.067924728,3.2521936780000003,50.8933291,39.03689608,15.83016175,51604,5.476220354,7.505078919,74.16197843,31.11042764
Michigan,Montmorency,26119,9317,0,96.26489213,0.246860577,1.245035956,1.084039927,49.14672105,23.80594612,29.37640872,37145,13.79204893,12.88673662,88.21630347,100.0
Nebraska,Clay,31035,6313,4595,89.29193727,0.39600823700000004,8.775542531000001,4.308569618,48.93077776,36.22683352,19.23015999,51613,2.7665526889999996,10.36233556,81.35241172,100.0
Michigan,Sanilac,26151,41761,0,94.19314672,0.498072364,3.6397595839999997,1.4199851540000001,50.34362204,34.74533656,19.45355715,42037,9.176176332999999,12.10123642,86.88776556,90.19807951
West Virginia,Randolph,54083,29287,23555,96.18260662,1.731143511,0.816061734,0.669238911,48.71444668,34.01167754,19.81425206,40308,7.425663857999999,17.19784377,81.70039720000001,62.38394831
Indiana,Tippecanoe,18157,183397,130720,77.76135924,4.663653168,7.976139195,11.01217577,48.8683021,52.92289405,10.24498765,47406,6.173974615,9.26073053,64.7228236,14.50109966
Texas,Dallas,48113,2513054,0,30.82516333,22.06335399,39.30870566,23.64684563,50.72931183,44.90595904,9.678940445,51411,6.678666654,21.97576486,70.31680008,0.688304192
Tennessee,Hardeman,47069,25975,0,54.77574591,41.56304139,1.64773821,1.443695861,45.74013474,36.18479307,16.53128008,33566,18.16904236,22.95935138,89.18593185,80.20768356
Ohio,Vinton,39163,13128,0,96.87690433,0.220901889,0.213284583,0.167580743,49.59628275,36.63162706,15.39457648,41080,10.71062521,19.17276558,90.44133954,100.0
Washington,Whatcom,53073,209729,0,80.13197984,0.933585723,8.829012678,10.76436735,50.470368900000004,41.33286288,15.47091723,54207,7.729575798,8.753666869,67.36943752,25.87352093
Indiana,Marshall,18099,46833,0,88.35436551,0.604274764,9.313945295,4.490423419,50.32989559,39.26077766,16.24922597,49725,7.656612528999999,15.52728685,81.46889364,63.3461563
Nebraska,Sheridan,31161,5259,0,82.54420993,0.494390569,4.3354249860000005,1.007796159,50.82715345,32.7818977,24.47233314,42802,2.0984357119999997,10.19313305,74.94635193,100.0
Texas,Palo Pinto,48363,27922,0,75.71807177,2.284936609,19.59028723,6.62201848,50.74135091,37.84829167,18.229353200000002,42824,6.666666667,17.3167256,84.15580303,50.21521824
Florida,Baker,12003,27312,20415,82.08845929,13.87668424,2.317662566,1.475541886,47.71528998,41.34446397,12.91007616,53327,6.832522084,17.87112652,87.23570869,59.49105661
Ohio,Carroll,39019,28108,0,96.54902519,0.7613490820000001,1.170485271,0.853849438,50.08894265,33.9049381,19.20805465,48545,6.656196246,12.95898486,88.57471149999999,70.95297545
Wisconsin,Juneau,55057,26399,20805,91.92772454,2.276601386,2.947081329,2.174324785,46.88056366,32.72472442,19.02723588,47243,5.842750661,13.94839719,87.0784467,83.49459946
Texas,Upshur,48459,40295,0,80.94800844,8.643752327,7.670926914,3.0500062039999998,50.59436655,38.01712371,16.81350043,47724,7.677340449,16.60272962,84.2161564,79.29990587
Virginia,Mecklenburg,51117,31209,0,60.07561921,35.45451633,2.6210388030000003,1.605306162,51.51078215,30.96222244,23.810439300000002,40040,6.127487655,20.05392946,82.86869917,77.81037064
Texas,Marion,48315,10191,0,70.84682563,23.766068100000002,3.826906094,0.873319596,50.80953783,29.33961338,23.64831714,35424,9.015188633,19.74735757,87.30342872,100.0
Texas,Polk,48373,46583,0,71.30068909,10.50383187,14.28418092,6.53886611,46.34308653,34.01670137,19.59513127,40864,9.391877295,19.46369117,88.03503404,77.63856165
Minnesota,Washington,27163,248745,0,84.21315001,3.892741563,3.816358118,6.518723994,50.51438220000001,38.61705763,12.84005709,86689,3.9636448110000004,4.033634659,57.69882675,14.46820304
Michigan,Clinton,26037,77245,58215,90.35406822,1.493947828,4.35367985,2.7043821610000003,50.57285261,38.14615833,15.41200078,62646,5.254600356,6.3121902489999995,69.28810173,52.92642806
Nebraska,Logan,31113,830,610,96.62650602,0.240963855,1.927710843,0.48192771100000004,49.75903614,38.55421687,19.63855422,51346,0.921658986,9.471766849,79.23497268,100.0
Virginia,Middlesex,51119,10728,0,77.63795675,19.66815809,0.587248322,1.221103654,50.64317673,27.73117077,28.98956003,53093,5.29271981,11.40858659,76.62807525,100.0
Florida,Bradford,12007,26919,0,74.78732494,19.25034362,3.79657491,2.306920762,44.7416323,35.34306624,17.45235707,43373,10.56331153,23.21299639,88.22073234,75.52945302
Arizona,Graham,4009,37529,0,51.46153641,1.811932106,32.09784433,4.385941539,46.31351755,46.39345573,12.31580911,47422,14.42410428,14.58079666,86.67594364,46.43739925
Virginia,Bath,51017,4558,0,91.66301009,2.106186924,3.005704256,2.676612549,45.91926283,31.59280386,20.9960509,44985,8.681273252999999,12.65566174,84.56414712,100.0
Texas,Culberson,48109,2259,1575,16.86586985,0.398406375,78.0876494,14.03275786,48.29570606,41.96547145,17.57414785,33981,4.6448087430000005,35.11551155,92.34323432,100.0
Virginia,Greene,51079,19085,0,84.46423893,6.072832067,5.166361017,4.542834687,51.16059733,37.33298402,15.38380927,61615,7.804627249,16.51327299,75.57617707,51.24164538
Wisconsin,Rusk,55107,14272,0,95.55773543,0.98794843,1.604540359,1.8918161430000002,49.69170404,31.74747758,22.32343049,39904,4.930617065,12.51337939,85.20969154,76.62487292
Ohio,Muskingum,39119,85991,0,91.91543301,3.2933679110000003,0.9814980640000001,1.219895105,51.32281285,38.48077124,16.61685525,42464,7.578896063999999,13.49811522,84.93381758,47.03278574
Wyoming,Goshen,56015,13546,0,86.40927211,0.147645061,10.51971062,2.72405138,47.09139229,35.91466115,20.38978296,44883,6.918819188,8.390573814,77.03688048,45.99592422
Ohio,Knox,39083,60878,46385,95.57968396,0.8771641640000001,1.4044482409999999,1.342028319,50.9625809,40.46453563,16.32445218,48619,6.09362389,10.43363862,78.10808076,55.70000492
Michigan,Eaton,26045,108544,0,83.66745283,6.083247347,5.160119399,3.389408903,51.19306456,37.10200472,16.29016804,56472,6.728985300000001,6.381392376,74.77266373,37.97177034
Washington,Chelan,53007,74761,51850,68.84070572,0.405291529,27.16255802,11.25453111,50.24277364,39.04308396,17.46365083,51845,6.838727679,17.38194001,74.68889598,27.22454557
Pennsylvania,Wyoming,42131,27975,0,95.87488829,0.8686327079999999,1.7801608580000001,1.27613941,49.77301162,35.14566577,18.37354781,53397,7.03230868,8.35363378,81.39971579,83.45593436
Texas,McLennan,48309,243394,169985,57.30256292,14.18276539,25.12839265,8.469395301,51.22969342,46.381176200000006,13.40419238,44246,5.567679962000001,16.16461401,77.77929742,23.35189395
Michigan,Iosco,26069,25373,0,94.46655894,0.6778859420000001,1.962716273,2.144011351,50.24238364,27.28885035,27.954912699999998,38900,11.50687642,11.61062128,83.7451302,58.906014600000006
Texas,Kendall,48259,39010,28445,74.48090233,0.689566778,22.384004100000002,6.003588822999999,51.97385286,35.40374263,19.09254037,76350,4.723596239,7.038112252,60.66696442,58.15923376
Washington,Franklin,53021,87810,44920,41.60573967,1.995216946,52.02710397,22.48832707,47.90228903,50.9076415,8.092472384,58284,6.781348801,26.42212868,84.18520746,13.333674499999999
Virginia,Prince George,51149,37664,28740,55.97652931,31.25,7.290781647999999,4.250743415,45.26603653,38.13190314,12.16280799,64805,9.404486659,11.51018208,77.93817608,53.40237929
Indiana,Sullivan,18153,21026,0,92.30476553,4.418339199,1.664605726,0.799010749,46.14287073,35.60829449,16.31313612,43786,5.646527386,13.62448925,87.34007636,78.96158324
New York,Oneida,36065,232858,0,83.04202561,5.665684666000001,5.213477742,7.64543198,50.1726374,37.55207036,17.41619356,49838,6.861481034,11.87838395,76.21259675,32.98393208
Ohio,Jackson,39079,32717,0,96.18852584,0.7457896509999999,0.9658587279999999,1.253171134,51.15994743,38.17587187,15.71659993,40330,11.21082239,15.75136059,83.11968695,64.58088789
Washington,Clark,53011,450893,317385,80.02053702,1.792886561,8.658817059,10.41510957,50.59603942,39.7178488,13.73496595,62879,7.242352309,8.292207965,72.11733401,13.768475400000002
Wisconsin,Waukesha,55133,395377,298750,89.47156764,1.402711842,4.495709159,4.902409598999999,50.89319814,34.96435048,16.4928663,78268,3.6657740960000003,4.116150006,58.37656437,9.860448177
Montana,Wheatland,30107,2109,0,94.97392129,0.0,2.370791844,1.51730678,48.12707444,36.27311522,21.95353248,36076,2.775024777,24.05329593,80.9256662,100.0
Virginia,Suffolk City,51800,87061,0,50.04307325,41.36869551,3.750244082,3.720379963,51.59256154,39.61360425,12.97481076,65435,7.276632104,11.96325903,73.4094166,21.63267719
Texas,Dallam,48111,7052,0,52.07033466,1.318774816,42.64038571,15.92456041,47.10720363,48.75212706,8.522404991,43897,4.803733187,27.30150999,88.16366293,23.54169775
Washington,Grays Harbor,53027,71233,54210,80.00224615,1.044459731,9.635983322000001,5.406202182,48.54070445,34.63703621,18.85081353,44521,12.13687105,11.75474522,84.69323462,40.11291674
Maryland,Caroline,24011,32653,0,76.78008146,13.39540012,6.434324564,3.990444982,51.54503415,38.28438428,15.15634092,50830,7.519654323999999,16.69918773,84.7029995,75.99951612
Texas,Lampasas,48281,20357,14845,73.36051481,3.571253132,18.70609618,5.270914182,51.01439308,36.88166233,17.74328241,50358,8.189081225,11.36118501,79.45638887,68.26752046
Texas,Terry,48445,12724,0,41.44137064,4.58975165,53.13580635,10.16975794,46.84061616,43.97988054,14.50801635,40407,6.999598877,30.8112131,87.86901513,24.66998656
Virginia,Charles City,51036,7086,5895,41.02455546,46.95173582,1.792266441,1.6652554330000002,51.22777307,27.94242168,21.21083827,54167,7.2864321610000005,22.73811709,87.26371811,100.0
Nebraska,Grant,31075,647,520,96.90880989,0.0,3.091190108,0.618238022,47.29520866,34.00309119,27.35703246,45625,4.8850574710000005,2.6086956519999998,78.04347826,100.0
Ohio,Scioto,39145,77366,59880,93.54238296,2.679471603,1.246025386,1.018535274,50.546751799999996,37.77628416,16.57704935,37936,8.959481361,15.88042619,85.00621212,54.27741229
New York,Onondaga,36067,468050,350870,77.60153829999999,10.65270804,4.561692127,7.372502937999999,51.70986006,39.51522273,15.33383186,55717,6.830612518,9.466571022,65.67975217,12.58752189
North Dakota,McLean,38055,9576,7500,89.70342523,0.052213868,2.245196324,1.0756056809999999,48.65288221,31.8817878,21.73141186,59976,1.4620511719999998,8.534136546000001,81.72690763,100.0
Minnesota,Goodhue,27049,46450,35025,92.64155005,1.209903122,3.1130247580000003,3.08073197,50.09687836,35.28740581,18.35952637,60452,4.712230216,6.738112836,75.65287017,47.04328433
Michigan,Lapeer,26087,88310,67835,92.23870456,1.235420677,4.509115615,2.781111992,49.37266448,35.2315706,15.87136225,54174,9.160815781,9.774228179,82.22290901,77.34802251
Ohio,Licking,39089,169762,0,91.42151954,3.359409055,1.661149138,1.9344729680000001,50.971359899999996,38.40376527,15.05048244,57571,6.584208743,9.609393511,76.67067424,35.52783317
Indiana,Monroe,18105,143292,0,84.50576445,3.0231973869999997,3.2604751139999997,8.080702342,50.25123524,51.99243503,11.27557714,43389,6.617676057000001,7.772656307999999,54.85589671,21.24820618
Indiana,Parke,18121,17033,0,94.92749369,1.849351259,1.4325133559999998,0.9863206720000001,52.50983385,35.9889626,17.11383784,42664,7.00864079,14.52927478,88.21523619,74.97548878
Nebraska,Frontier,31063,2599,0,96.84494036,0.038476337,1.077337437,1.077337437,49.86533282,37.01423624,22.47018084,51192,2.647975078,4.584527221,81.26074499,100.0
Virginia,Portsmouth City,51740,96071,72180,38.94307335,52.2217943,3.8804634069999997,2.702168188,51.80023108,42.34368332,13.79812847,47050,10.86291375,15.10405999,78.92804815,0.0
Texas,Travis,48453,1148176,0,49.66851772,7.909850058,33.73672677,17.51891696,49.64195385,43.39796338,8.455411017000001,64422,5.173920137,11.84195617,53.55339437,5.463522171
Minnesota,Lac Qui Parle,27073,6916,0,95.67669173,1.012145749,2.096587623,1.619433198,50.07229612,30.34991324,24.78311163,49210,3.442531927,7.106198184,81.6620608,100.0
Ohio,Sandusky,39143,59870,45635,85.18122599,3.0850175380000002,9.539001169,1.5316519119999998,50.63136796,36.58927677,17.05862703,49032,6.253093549,10.67204236,85.18446555,44.14380415
Texas,Freestone,48161,19585,0,67.83763084,15.87949962,14.40898647,6.923666071,47.68445239,35.02170028,18.48353332,45134,5.523075008999999,18.92781394,88.48826154,66.47658458
Pennsylvania,Allegheny,42003,1230360,0,79.36823369,12.82502682,1.890097207,5.620224975,51.80036737,36.39243799,17.40368673,54357,6.406960858,6.132273227000001,60.93041857,2.486291717
Utah,Carbon,49007,20733,0,83.16210872,0.882650846,13.1384749,2.97110886,50.24839628,42.48782135,15.17870062,47793,7.565252855,12.0556062,84.51838347,33.71489978
Connecticut,Hartford,9003,895699,644940,63.25205231,12.65793531,16.89797577,15.01106957,51.4920749,37.38945784,15.64487624,68027,8.237242878,10.736314199999999,63.13391289,5.408640133
Nebraska,Wheeler,31183,805,660,99.62732919,0.0,0.0,0.0,48.94409938,28.32298137,23.60248447,47452,0.625,5.032467532,83.44155844,100.0
Maryland,Dorchester,24019,32451,0,64.30926628,27.53998336,4.671658809,3.965979477,52.17712859,34.88336261,19.61110598,47907,10.07797732,14.9612772,79.23246658,56.22049175
Montana,Powder River,30075,1648,0,94.41747573,0.0,1.516990291,1.09223301,50.78883495,28.58009709,23.72572816,47955,4.32160804,5.055292259,74.64454976,100.0
West Virginia,Berkeley,54003,110173,0,85.05895274,7.127880697,3.889337678,3.383769163,50.84185781,38.68007588,13.24190137,57148,9.000214931,12.76502003,79.74766355,31.62553159
Vermont,Addison,50001,36926,29475,93.1078373,0.9749228190000001,2.07171099,4.387152684,50.40892596,36.3592049,16.97448952,61020,4.961464355,7.484448671,64.22599945,78.43078678
Ohio,Brown,39015,44059,0,96.67945255,0.962345945,0.81708618,0.6582083120000001,50.39605983,36.33536848,16.82289657,47999,7.976409166,14.737430900000001,87.56251645,76.55978237
Maryland,Baltimore City,24510,621000,0,27.68293076,62.42045089,4.756360709,7.811272142000001,52.95201288,42.00016103,12.29098229,44262,11.41294716,16.54870255,70.28038889,0.0
Ohio,Mahoning,39099,233015,182145,76.69892496,14.94496062,5.339570414,2.848314486,51.30270583,35.0548248,19.14469026,41872,8.885035915,9.896655575,77.21018629,15.15850651
Wyoming,Natrona,56025,80871,60415,87.02625168,1.158635358,8.198241644,2.729037603,49.42191886,40.68825661,12.82536385,56983,4.861868411000001,8.332255143,77.78681404,14.44930417
Minnesota,Kanabec,27065,15918,0,95.35745697,0.33923859799999995,1.545420279,0.917200653,49.35293379,34.03065712,18.67696947,48042,7.54740519,11.47045757,86.24611284,77.40008621
Montana,Golden Valley,30037,730,0,90.2739726,0.0,6.712328767000001,0.684931507,52.87671233,24.38356164,24.52054795,44000,2.5352112680000003,6.631762652999999,76.43979058,100.0
